index,subject,question_id,user_id,school_id,stime,ctime,video_id,brainwave_file_path_attention,brainwave_file_path_EEG,brainwave_file_path_events
1171,en,192150,6880100813301608,196,28-Dec-2018 15:25:50,28-Dec-2018 15:27:30,,,,
1172,en,304200,           56789,196,28-Dec-2018 15:26:59,28-Dec-2018 15:28:22,,,,
1173,en,297962,           56789,196,28-Dec-2018 15:28:23,28-Dec-2018 15:29:28,,,,
1174,en,281516,           56789,196,28-Dec-2018 15:29:29,28-Dec-2018 15:29:52,,,,
1175,en,316180,           56789,196,28-Dec-2018 15:29:53,28-Dec-2018 15:30:28,,,,
1176,en,119957,           56789,196,28-Dec-2018 15:30:29,28-Dec-2018 15:31:02,,,,
1177,en,316189,6880100813301608,196,28-Dec-2018 15:31:23,28-Dec-2018 15:31:42,,,,
1178,en,319636,           56789,196,28-Dec-2018 15:31:03,28-Dec-2018 15:31:43,,,,
1179,en,305409,           56789,196,28-Dec-2018 15:31:44,28-Dec-2018 15:32:31,,,,
1180,en,196913,           56789,196,28-Dec-2018 15:32:32,28-Dec-2018 15:33:15,,,,
1181,en,81660,6880100813301608,196,28-Dec-2018 15:31:43,28-Dec-2018 15:34:03,,,,
1182,en,81679,6880100813301608,196,28-Dec-2018 15:34:04,28-Dec-2018 15:34:36,,,,
1183,en,81692,6880100813301608,196,28-Dec-2018 15:34:37,28-Dec-2018 15:36:38,,,,
1184,en,196914,           56789,196,28-Dec-2018 15:37:15,28-Dec-2018 15:37:57,,,,
1185,en,318250,6880100813301608,196,28-Dec-2018 15:36:39,28-Dec-2018 15:38:23,,,,
1186,en,173388,6880100813301608,196,28-Dec-2018 15:38:24,28-Dec-2018 15:40:15,,,,
1187,en,196917,           56789,196,28-Dec-2018 15:37:57,28-Dec-2018 15:42:00,,,,
1188,en,318258,6880100813301608,196,28-Dec-2018 15:40:16,28-Dec-2018 15:42:36,,,,
1189,en,319635,           56789,196,28-Dec-2018 15:42:01,28-Dec-2018 15:43:14,,,,
1190,en,267450,           56789,196,28-Dec-2018 15:43:15,28-Dec-2018 15:44:07,,,,
1191,en,295392,6880100813301608,196,15-Dec-2018 09:28:48,15-Dec-2018 09:30:57,,,,
1192,en,316264,6880100813301608,196,15-Dec-2018 09:30:58,15-Dec-2018 09:32:11,,,,
1193,en,290024,6840100808795007,196,05-Jan-2019 13:41:59,05-Jan-2019 13:43:56,,,,
1194,en,290036,6840100808795007,196,05-Jan-2019 13:43:57,05-Jan-2019 13:44:27,,,,
1195,en,173506,6880100813301608,196,15-Dec-2018 09:32:11,15-Dec-2018 09:33:18,,,,
1196,en,173484,6880100813301608,196,15-Dec-2018 09:33:19,15-Dec-2018 09:33:37,,,,
1197,en,178690,6880100813301608,196,15-Dec-2018 09:33:38,15-Dec-2018 09:34:14,,,,
1198,en,290034,6840100808795007,196,05-Jan-2019 13:44:28,05-Jan-2019 13:46:48,,,,
1199,en,178701,6880100813301608,196,15-Dec-2018 09:34:15,15-Dec-2018 09:34:52,,,,
1200,en,178687,6880100813301608,196,15-Dec-2018 09:34:53,15-Dec-2018 09:35:20,,,,
1201,en,173396,6880100813301608,196,15-Dec-2018 09:35:23,15-Dec-2018 09:35:55,,,,
1202,en,207794,6840100808795007,196,05-Jan-2019 13:48:51,05-Jan-2019 13:52:25,,,,
1203,en,173414,6880100813301608,196,15-Dec-2018 09:35:55,15-Dec-2018 09:36:49,,,,
1204,en,173424,6880100813301608,196,15-Dec-2018 09:36:50,15-Dec-2018 09:37:46,,,,
1205,en,292851,6840100808795007,196,05-Jan-2019 13:52:26,05-Jan-2019 13:53:42,,,,
1206,en,49935,6840100808795007,196,05-Jan-2019 13:53:43,05-Jan-2019 13:54:16,,,,
1207,en,295224,6840100808795007,196,05-Jan-2019 13:54:17,05-Jan-2019 13:54:50,,,,
1208,en,295226,6840100808795007,196,05-Jan-2019 13:54:51,05-Jan-2019 13:55:24,,,,
1209,en,77854,6880100813301608,196,15-Dec-2018 09:38:34,15-Dec-2018 09:39:48,,,,
1210,en,295227,6840100808795007,196,05-Jan-2019 13:55:25,05-Jan-2019 13:57:28,,,,
1211,en,319356,6840100808795007,196,05-Jan-2019 13:57:29,05-Jan-2019 13:57:57,,,,
1212,en,304361,6840100808795007,196,05-Jan-2019 13:57:58,05-Jan-2019 13:58:09,,,,
1213,en,295222,6840100808795007,196,05-Jan-2019 13:58:10,05-Jan-2019 13:58:47,,,,
1214,en,314894,6840100810508606,196,01-Dec-2018 14:05:49,01-Dec-2018 14:06:35,,,,
1215,en,290109,6840100810508606,196,01-Dec-2018 14:06:36,01-Dec-2018 14:08:01,,,,
1216,en,314895,6840100810508606,196,01-Dec-2018 14:12:44,01-Dec-2018 14:13:11,,,,
1217,en,290172,6840100810508606,196,01-Dec-2018 14:13:12,01-Dec-2018 14:14:14,,,,
1218,en,290166,6840100810508606,196,01-Dec-2018 14:14:15,01-Dec-2018 14:14:50,,,,
1219,en,302244,6840100810508606,196,01-Dec-2018 14:14:51,01-Dec-2018 14:15:11,,,,
1220,en,290065,6840100810508606,196,01-Dec-2018 14:15:12,01-Dec-2018 14:16:23,,,,
1221,en,202448,6880100813301608,196,15-Dec-2018 09:39:48,15-Dec-2018 09:41:36,,,,
1222,en,295337,6840100808795007,196,05-Jan-2019 13:59:18,05-Jan-2019 14:00:59,,,,
1223,en,295352,6840100808795007,196,05-Jan-2019 14:01:00,05-Jan-2019 14:03:14,,,,
1224,en,295356,6840100808795007,196,05-Jan-2019 14:03:15,05-Jan-2019 14:04:16,,,,
1225,en,327132,6840100808795007,196,05-Jan-2019 14:04:17,05-Jan-2019 14:05:07,,,,
1226,en,324028,6880100813301608,196,15-Dec-2018 09:41:37,15-Dec-2018 09:43:48,,,,
1227,en,295390,6840100808795007,196,05-Jan-2019 14:05:08,05-Jan-2019 14:06:37,,,,
1228,en,301006,6880100813301608,196,15-Dec-2018 09:43:49,15-Dec-2018 09:44:50,,,,
1229,en,301011,6880100813301608,196,15-Dec-2018 09:44:51,15-Dec-2018 09:46:11,,,,
1230,en,295414,6840100808795007,196,05-Jan-2019 14:06:38,05-Jan-2019 14:09:06,,,,
1231,en,173493,6840100808795007,196,05-Jan-2019 14:09:07,05-Jan-2019 14:09:43,,,,
1232,en,301009,6880100813301608,196,15-Dec-2018 09:46:12,15-Dec-2018 09:47:41,,,,
1233,en,316282,6840100808795007,196,05-Jan-2019 14:09:44,05-Jan-2019 14:11:40,,,,
1234,en,173498,6840100808795007,196,05-Jan-2019 14:11:43,05-Jan-2019 14:12:29,,,,
1235,en,178687,6840100808795007,196,05-Jan-2019 14:12:30,05-Jan-2019 14:12:48,,,,
1236,en,178695,6840100808795007,196,05-Jan-2019 14:12:49,05-Jan-2019 14:13:08,,,,
1237,en,178690,6840100808795007,196,05-Jan-2019 14:13:09,05-Jan-2019 14:13:56,,,,
1238,en,173396,6840100808795007,196,05-Jan-2019 14:13:57,05-Jan-2019 14:14:14,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1239,en,161722,6880100813301608,196,15-Dec-2018 09:47:42,15-Dec-2018 09:48:50,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1240,en,267457,           56789,196,28-Dec-2018 15:44:08,28-Dec-2018 15:45:59,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1241,en,319638,           56789,196,28-Dec-2018 15:46:00,28-Dec-2018 15:46:45,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1242,en,219401,6880100813301608,196,28-Dec-2018 15:57:29,28-Dec-2018 15:58:13,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1243,en,219406,6880100813301608,196,28-Dec-2018 15:58:14,28-Dec-2018 15:58:27,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1244,en,219409,6880100813301608,196,28-Dec-2018 15:58:27,28-Dec-2018 15:59:01,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1245,en,219413,6880100813301608,196,28-Dec-2018 15:59:01,28-Dec-2018 16:02:11,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1246,en,219413,6880100813301608,196,28-Dec-2018 16:02:03,28-Dec-2018 16:02:12,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1247,en,219416,6880100813301608,196,28-Dec-2018 16:02:12,28-Dec-2018 16:03:07,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1248,en,219420,6880100813301608,196,28-Dec-2018 16:03:07,28-Dec-2018 16:04:04,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1249,en,219421,6880100813301608,196,28-Dec-2018 16:04:05,28-Dec-2018 16:04:35,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1250,en,219423,6880100813301608,196,28-Dec-2018 16:04:36,28-Dec-2018 16:06:35,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1251,en,219424,6880100813301608,196,28-Dec-2018 16:06:36,28-Dec-2018 16:09:21,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1252,en,219427,6880100813301608,196,28-Dec-2018 16:09:22,28-Dec-2018 16:10:38,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1253,en,298604,           49547,196,16-Dec-2018 15:43:14,16-Dec-2018 15:44:51,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1254,en,298603,           49547,196,16-Dec-2018 15:44:52,16-Dec-2018 15:45:56,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1255,en,298602,           49547,196,16-Dec-2018 15:45:57,16-Dec-2018 15:46:59,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1256,en,173414,6840100808795007,196,05-Jan-2019 14:14:15,05-Jan-2019 14:14:56,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1257,en,313904,6880100813301608,196,15-Dec-2018 09:48:51,15-Dec-2018 09:50:41,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1258,en,173424,6840100808795007,196,05-Jan-2019 14:14:57,05-Jan-2019 14:16:49,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1259,en,202139,6840100808795007,196,05-Jan-2019 14:17:41,05-Jan-2019 14:17:57,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1260,en,318993,6840100808795007,196,05-Jan-2019 14:17:58,05-Jan-2019 14:18:45,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1261,en,202152,6840100808795007,196,05-Jan-2019 14:18:46,05-Jan-2019 14:20:12,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1262,en,174691,6840100808795007,196,05-Jan-2019 14:20:13,05-Jan-2019 14:20:51,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1263,en,174699,6840100808795007,196,05-Jan-2019 14:20:52,05-Jan-2019 14:21:30,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1264,en,174702,6840100808795007,196,05-Jan-2019 14:20:51,05-Jan-2019 14:23:18,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1265,en,315028,6840100808795007,196,05-Jan-2019 14:23:19,05-Jan-2019 14:25:15,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1266,en,290081,6840100810508606,196,01-Dec-2018 14:16:24,01-Dec-2018 14:17:16,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1267,en,290060,6840100810508606,196,01-Dec-2018 14:17:17,01-Dec-2018 14:17:47,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1268,en,290030,6840100810508606,196,01-Dec-2018 14:17:48,01-Dec-2018 14:18:04,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1269,en,315328,6840100810508606,196,01-Dec-2018 14:18:05,01-Dec-2018 14:18:28,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1270,en,290034,6840100810508606,196,01-Dec-2018 14:18:31,01-Dec-2018 14:19:17,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1271,en,290063,6840100810508606,196,01-Dec-2018 14:21:37,01-Dec-2018 14:21:59,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1272,en,290059,6840100810508606,196,01-Dec-2018 14:22:09,01-Dec-2018 14:23:20,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1273,en,290053,6840100810508606,196,01-Dec-2018 14:23:34,01-Dec-2018 14:24:48,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1274,en,290057,6840100810508606,196,01-Dec-2018 14:24:57,01-Dec-2018 14:25:41,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1275,en,290078,6840100810508606,196,01-Dec-2018 14:25:50,01-Dec-2018 14:27:10,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1276,en,290073,6840100810508606,196,01-Dec-2018 14:27:18,01-Dec-2018 14:28:28,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1277,en,302828,6840100808795007,196,05-Jan-2019 14:25:16,05-Jan-2019 14:26:11,,schoolg/20181229-08-30/attention_f0fe6b55e328.log,schoolg/20181229-08-30/EEG_f0fe6b55e328.log,
1278,en,314902,6840100808795007,196,05-Jan-2019 14:26:12,05-Jan-2019 14:26:42,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1279,en,298374,6840100808795007,196,05-Jan-2019 14:26:43,05-Jan-2019 14:27:12,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1280,en,318999,6840100808795007,196,05-Jan-2019 14:27:13,05-Jan-2019 14:28:15,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1281,en,318997,6840100808795007,196,05-Jan-2019 14:28:16,05-Jan-2019 14:28:37,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1282,en,291997,           72517,196,09-Dec-2018 09:36:34,09-Dec-2018 09:36:47,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1283,en,39954,           72517,196,09-Dec-2018 09:36:48,09-Dec-2018 09:37:08,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1284,en,291995,           72517,196,09-Dec-2018 09:37:09,09-Dec-2018 09:37:28,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1285,en,208174,           72517,196,09-Dec-2018 09:37:29,09-Dec-2018 09:38:06,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1286,en,208187,           72517,196,09-Dec-2018 09:38:07,09-Dec-2018 09:38:27,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1287,en,208147,           72517,196,09-Dec-2018 09:38:28,09-Dec-2018 09:38:50,,schoolg/20181229-08-30/attention_f0fe6b76a0ec.log,schoolg/20181229-08-30/EEG_f0fe6b76a0ec.log,
1288,en,303393,           72517,196,09-Dec-2018 09:38:51,09-Dec-2018 09:39:57,,,,
1289,en,303398,           72517,196,09-Dec-2018 09:39:58,09-Dec-2018 09:40:38,,,,
1290,en,303396,           72517,196,09-Dec-2018 09:40:38,09-Dec-2018 09:41:26,,,,
1291,en,208185,           72517,196,09-Dec-2018 09:47:59,09-Dec-2018 09:48:28,,,,
1292,en,208176,           72517,196,09-Dec-2018 09:48:31,09-Dec-2018 09:49:07,,,,
1293,en,208192,           72517,196,09-Dec-2018 09:49:11,09-Dec-2018 09:50:01,,,,
1294,en,99173,           75404,196,23-Dec-2018 08:14:57,23-Dec-2018 08:15:11,,,,
1295,en,233443,           75404,196,23-Dec-2018 08:15:12,23-Dec-2018 08:15:54,,,,
1296,en,192136,6840100809585686,196,29-Dec-2018 08:39:31,29-Dec-2018 08:40:12,2058,,,
1297,en,192151,6840100809585686,196,29-Dec-2018 08:40:13,29-Dec-2018 08:40:32,2058,,,
1298,en,192150,6840100809585686,196,29-Dec-2018 08:40:33,29-Dec-2018 08:41:00,2058,,,
1299,en,85034,6840100809585686,196,29-Dec-2018 08:41:01,29-Dec-2018 08:41:39,2058,,,
1300,en,275568,6840100811464495,196,29-Dec-2018 08:39:25,29-Dec-2018 08:41:47,2016,,,
1301,en,81679,6840100809585686,196,29-Dec-2018 08:41:40,29-Dec-2018 08:42:03,2058,,,
1302,en,81690,6840100809585686,196,29-Dec-2018 08:42:04,29-Dec-2018 08:43:07,2058,,,
1303,en,297964,6840100811464495,196,29-Dec-2018 08:42:14,29-Dec-2018 08:43:21,2016,,,
1304,en,192136,6840100811464495,196,29-Dec-2018 08:43:21,29-Dec-2018 08:44:02,2016,,,
1305,en,314927,6840100811464495,196,29-Dec-2018 08:44:03,29-Dec-2018 08:44:19,2016,,,
1306,en,81676,6840100811464495,196,29-Dec-2018 08:44:20,29-Dec-2018 08:45:09,2016,,,
1307,en,173379,6840100809585686,196,29-Dec-2018 08:43:09,29-Dec-2018 08:46:21,2058,,,
1308,en,314929,6840100811464495,196,29-Dec-2018 08:45:10,29-Dec-2018 08:46:42,2016,,,
1309,en,293086,6840100809585686,196,29-Dec-2018 08:46:22,29-Dec-2018 08:47:02,2058,,,
1310,en,318250,6840100811464495,196,29-Dec-2018 08:46:42,29-Dec-2018 08:47:05,2016,,,
1311,en,173372,6840100809585686,196,29-Dec-2018 08:47:03,29-Dec-2018 08:47:13,2058,,,
1312,en,318258,6840100811464495,196,29-Dec-2018 08:47:06,29-Dec-2018 08:47:28,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1313,en,173372,6840100811464495,196,29-Dec-2018 08:47:29,29-Dec-2018 08:47:41,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1314,en,318250,6840100809585686,196,29-Dec-2018 08:53:22,29-Dec-2018 08:53:54,2058,,,
1315,en,173388,6840100809585686,196,29-Dec-2018 08:53:57,29-Dec-2018 08:54:11,2058,,,
1316,en,173376,6840100809585686,196,29-Dec-2018 08:54:11,29-Dec-2018 08:54:19,2058,,,
1317,en,314929,6840100809585686,196,29-Dec-2018 08:55:14,29-Dec-2018 08:55:49,2058,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1318,en,173381,6840100811464495,196,29-Dec-2018 08:56:25,29-Dec-2018 08:56:44,2016,,,
1319,en,81676,6840100809585686,196,29-Dec-2018 08:55:50,29-Dec-2018 08:56:53,2058,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1320,en,81692,6840100809585686,196,29-Dec-2018 08:56:54,29-Dec-2018 08:57:11,2058,,,
1321,en,173388,6840100811464495,196,29-Dec-2018 08:56:45,29-Dec-2018 08:58:10,2016,,,
1322,en,173385,6840100811464495,196,29-Dec-2018 08:58:11,29-Dec-2018 08:58:45,2016,,,
1323,en,192142,6840100811464495,196,29-Dec-2018 08:59:00,29-Dec-2018 08:59:08,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1324,en,275569,6840100811464495,196,29-Dec-2018 08:59:09,29-Dec-2018 08:59:48,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1325,en,316192,6840100811464495,196,29-Dec-2018 08:59:49,29-Dec-2018 09:00:53,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1326,en,212430,6840100811464495,196,29-Dec-2018 09:01:24,29-Dec-2018 09:08:04,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1327,en,212431,6840100811464495,196,29-Dec-2018 09:02:04,29-Dec-2018 09:08:04,2016,,,
1328,en,212432,6840100811464495,196,29-Dec-2018 09:02:44,29-Dec-2018 09:08:04,2016,schoolg/20181223-08-06/attention_f0fe6b76bd88.log,schoolg/20181223-08-06/EEG_f0fe6b76bd88.log,
1329,en,212433,6840100811464495,196,29-Dec-2018 09:03:24,29-Dec-2018 09:08:04,2016,,,
1330,en,212434,6840100811464495,196,29-Dec-2018 09:04:04,29-Dec-2018 09:08:04,2016,,,
1331,en,212435,6840100811464495,196,29-Dec-2018 09:04:44,29-Dec-2018 09:08:04,2016,,,
1332,en,212436,6840100811464495,196,29-Dec-2018 09:05:24,29-Dec-2018 09:08:04,2016,,,
1333,en,212437,6840100811464495,196,29-Dec-2018 09:06:04,29-Dec-2018 09:08:04,2016,,,
1334,en,212438,6840100811464495,196,29-Dec-2018 09:06:44,29-Dec-2018 09:08:04,2016,,,
1335,en,212439,6840100811464495,196,29-Dec-2018 09:07:24,29-Dec-2018 09:08:04,2016,,,
1336,en,212430,6840100809585686,196,29-Dec-2018 08:59:18,29-Dec-2018 09:08:18,2058,,,
1337,en,212431,6840100809585686,196,29-Dec-2018 09:00:12,29-Dec-2018 09:08:18,2058,,,
1338,en,212432,6840100809585686,196,29-Dec-2018 09:01:06,29-Dec-2018 09:08:18,2058,,,
1339,en,212433,6840100809585686,196,29-Dec-2018 09:02:00,29-Dec-2018 09:08:18,2058,,,
1340,en,212434,6840100809585686,196,29-Dec-2018 09:02:54,29-Dec-2018 09:08:18,2058,,,
1341,en,212435,6840100809585686,196,29-Dec-2018 09:03:48,29-Dec-2018 09:08:18,2058,,,
1342,en,212436,6840100809585686,196,29-Dec-2018 09:04:42,29-Dec-2018 09:08:18,2058,,,
1343,en,212437,6840100809585686,196,29-Dec-2018 09:05:36,29-Dec-2018 09:08:18,2058,,,
1344,en,212438,6840100809585686,196,29-Dec-2018 09:06:30,29-Dec-2018 09:08:18,2058,,,
1345,en,212439,6840100809585686,196,29-Dec-2018 09:07:24,29-Dec-2018 09:08:18,2058,,,
1346,en,291995,6880100813312657,196,29-Dec-2018 09:13:42,29-Dec-2018 09:13:58,,,,
1347,en,39954,6880100813312657,196,29-Dec-2018 09:14:01,29-Dec-2018 09:14:14,,,,
1348,en,291997,6880100813312657,196,29-Dec-2018 09:14:14,29-Dec-2018 09:14:21,,,,
1349,en,208147,6880100813312657,196,29-Dec-2018 09:14:22,29-Dec-2018 09:14:29,,,,
1350,en,208191,6880100813312657,196,29-Dec-2018 09:14:30,29-Dec-2018 09:14:34,,,,
1351,en,208174,6880100813312657,196,29-Dec-2018 09:14:35,29-Dec-2018 09:14:45,,,,
1352,en,303393,6880100813312657,196,29-Dec-2018 09:14:46,29-Dec-2018 09:16:21,,,,
1353,en,303396,6880100813312657,196,29-Dec-2018 09:16:22,29-Dec-2018 09:16:38,,,,
1354,en,303398,6880100813312657,196,29-Dec-2018 09:16:39,29-Dec-2018 09:17:03,,,,
1355,en,190947,6880100813312657,196,29-Dec-2018 09:17:04,29-Dec-2018 09:17:15,,,,
1356,en,304590,6880100813312657,196,29-Dec-2018 09:17:16,29-Dec-2018 09:17:22,,,,
1357,en,190943,6880100813312657,196,29-Dec-2018 09:17:23,29-Dec-2018 09:17:33,,,,
1358,en,292764,6880100814296531,196,29-Dec-2018 11:12:47,29-Dec-2018 11:20:29,,,,
1359,en,99057,6880100814296531,196,29-Dec-2018 11:20:30,29-Dec-2018 11:21:56,,,,
1360,en,88182,6880100814296531,196,29-Dec-2018 11:21:57,29-Dec-2018 11:23:08,,,,
1361,en,313898,6880100814296531,196,29-Dec-2018 11:23:09,29-Dec-2018 11:24:26,,,,
1362,en,313902,6880100814296531,196,29-Dec-2018 11:24:27,29-Dec-2018 11:26:46,,,,
1363,en,161722,6880100814296531,196,29-Dec-2018 11:26:47,29-Dec-2018 11:27:13,,,,
1364,en,292778,6880100814296531,196,29-Dec-2018 11:27:13,29-Dec-2018 11:27:39,,,,
1365,en,292773,6880100814296531,196,29-Dec-2018 11:27:40,29-Dec-2018 11:30:28,,,,
1366,en,291995,6880100813301375,196,09-Dec-2018 10:08:17,09-Dec-2018 10:09:57,,,,
1367,en,39958,6880100813301375,196,09-Dec-2018 10:09:58,09-Dec-2018 10:10:33,,,,
1368,en,39954,6880100813301375,196,09-Dec-2018 10:10:34,09-Dec-2018 10:11:07,,,,
1369,en,208174,6880100813301375,196,09-Dec-2018 10:11:08,09-Dec-2018 10:14:18,,,,
1370,en,275568,           52027,196,23-Dec-2018 08:32:32,23-Dec-2018 08:33:49,2041,,,
1371,en,297964,           52027,196,23-Dec-2018 08:33:50,23-Dec-2018 08:34:40,2041,,,
1372,en,275568,           75404,196,23-Dec-2018 08:32:55,23-Dec-2018 08:35:06,,,,
1373,en,297964,           75404,196,23-Dec-2018 08:35:07,23-Dec-2018 08:35:25,,,,
1374,en,192146,           75404,196,23-Dec-2018 08:35:25,23-Dec-2018 08:35:58,,,,
1375,en,304200,           52027,196,23-Dec-2018 08:34:41,23-Dec-2018 08:36:40,2041,,,
1376,en,316178,           75404,196,23-Dec-2018 08:35:50,23-Dec-2018 08:37:00,,,,
1377,en,119947,           52027,196,23-Dec-2018 08:36:41,23-Dec-2018 08:37:15,2041,,,
