student_index,school_index,course_id,section_id,topic_id,module_type,tag_code,question_title_id,question_id,question_type,module_id,difficulty,right_answer,user_answer,is_right,cost_time,stime,ctime
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300777,3,5,2,"fifth",fifth,1,41,31-Dec-2018 14:39:16,31-Dec-2018 14:39:57
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300778,3,5,2,"get",get,1,13,31-Dec-2018 14:39:58,31-Dec-2018 14:40:11
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212430,1,7,2,"C",C,1,6,31-Dec-2018 14:39:44,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212431,1,7,2,"C",C,1,6,31-Dec-2018 14:39:50,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212432,1,7,2,"D",D,1,6,31-Dec-2018 14:39:56,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212433,1,7,2,"B",A,0,6,31-Dec-2018 14:40:02,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212434,1,7,2,"A",B,0,6,31-Dec-2018 14:40:08,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212435,1,7,2,"C",A,0,6,31-Dec-2018 14:40:14,31-Dec-2018 14:40:20
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212436,1,7,2,"D",D,1,6,31-Dec-2018 14:39:58,31-Dec-2018 14:40:21
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212437,1,7,2,"C",C,1,6,31-Dec-2018 14:40:04,31-Dec-2018 14:40:21
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212438,1,7,2,"A",D,0,6,31-Dec-2018 14:40:10,31-Dec-2018 14:40:21
36,2,1184,33514,20744,2,ec_2018qj_8_r_17,21670,212439,1,7,2,"B",B,1,6,31-Dec-2018 14:40:16,31-Dec-2018 14:40:21
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300779,3,5,2,"Chinese",Chinese,1,36,31-Dec-2018 14:40:12,31-Dec-2018 14:40:48
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300781,3,5,2,"your",your,1,10,31-Dec-2018 14:40:49,31-Dec-2018 14:40:59
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300782,3,5,2,"interesting",interesting,1,24,31-Dec-2018 14:41:00,31-Dec-2018 14:41:24
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300782,3,5,2,"interesting",interesting,1,2,31-Dec-2018 14:41:26,31-Dec-2018 14:41:28
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300783,3,5,2,"plays",plays,1,33,31-Dec-2018 14:41:26,31-Dec-2018 14:41:59
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300784,3,5,2,"useful",useful,1,37,31-Dec-2018 14:41:59,31-Dec-2018 14:42:36
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21666,212415,1,8,2,"A",A,1,27,31-Dec-2018 14:33:37,31-Dec-2018 14:43:34
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21666,212416,1,8,2,"C",C,1,27,31-Dec-2018 14:34:04,31-Dec-2018 14:43:34
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21666,212417,1,8,2,"A",A,1,27,31-Dec-2018 14:34:58,31-Dec-2018 14:43:34
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21666,212418,1,8,2,"B",B,1,27,31-Dec-2018 14:36:19,31-Dec-2018 14:43:34
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21666,212419,1,8,2,"C",C,1,27,31-Dec-2018 14:38:07,31-Dec-2018 14:43:34
47,1,1183,33497,19230,2,ebdh_2018qj_7_5.1,0,300785,3,5,2,"finish",finish,1,57,31-Dec-2018 14:40:22,31-Dec-2018 14:43:34
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21668,212422,1,8,2,"C",C,1,91,31-Dec-2018 14:43:36,31-Dec-2018 14:48:09
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21668,212423,1,8,2,"B",B,1,91,31-Dec-2018 14:45:07,31-Dec-2018 14:48:09
15,2,1184,33515,20749,2,el_2017tb_r_8au9.2,21668,212424,1,8,2,"A",B,0,91,31-Dec-2018 14:46:38,31-Dec-2018 14:48:09
42,2,1185,33527,18342,2,cen0904090102,0,295498,1,0,5,"C",A,0,57,31-Dec-2018 14:48:26,31-Dec-2018 14:49:23
42,2,1185,33527,18342,2,cen0904090102,0,295496,3,0,2,"tastes",is tasted,0,14,31-Dec-2018 14:49:24,31-Dec-2018 14:49:38
42,2,1185,33527,18342,2,cen0904090102,0,295494,3,0,2,"cleaning",to clean,0,42,31-Dec-2018 14:49:39,31-Dec-2018 14:50:21
42,2,1185,33527,18342,2,cen0904010105,0,295479,3,0,5,"produced",,0,16,31-Dec-2018 14:50:22,31-Dec-2018 14:50:38
42,2,1185,33527,18342,2,cen0904010105,0,295478,1,0,2,"D",D,1,34,31-Dec-2018 14:50:39,31-Dec-2018 14:51:13
42,2,1185,33527,18342,2,cen0904010105,0,295480,3,0,5,"to finish",finished,0,18,31-Dec-2018 14:51:14,31-Dec-2018 14:51:32
42,2,1185,33527,18342,2,cen0904010101,0,295514,3,0,5,"grown",growing,0,26,31-Dec-2018 14:51:33,31-Dec-2018 14:51:59
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.1,0,210006,3,0,1,"pour",pour,1,5,31-Dec-2018 14:53:29,31-Dec-2018 14:53:34
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.2,0,210010,3,0,1,"add",add,1,3,31-Dec-2018 14:53:35,31-Dec-2018 14:53:38
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.3,0,210016,3,0,1,"dig",dig,1,4,31-Dec-2018 14:53:38,31-Dec-2018 14:53:42
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.4,0,210022,3,0,1,"mix",mix,1,4,31-Dec-2018 14:53:42,31-Dec-2018 14:53:46
42,2,1185,33527,18342,2,cen0904010101,0,300703,3,0,3,"is;stored",NaN,0,109,31-Dec-2018 14:52:00,31-Dec-2018 14:53:49
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.5,0,210027,3,0,1,"fill",fill,1,5,31-Dec-2018 14:53:46,31-Dec-2018 14:53:51
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.6,0,210033,3,0,1,"shake",shake,1,5,31-Dec-2018 14:53:51,31-Dec-2018 14:53:56
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.7,0,210043,3,0,1,"serve",serve,1,5,31-Dec-2018 14:53:56,31-Dec-2018 14:54:01
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.8,0,210048,3,0,1,"cover",cover,1,17,31-Dec-2018 14:54:01,31-Dec-2018 14:54:18
42,2,1185,33527,18342,2,cen0904010101,0,298690,1,0,2,"B",B,1,31,31-Dec-2018 14:53:50,31-Dec-2018 14:54:21
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.9,0,210052,3,0,1,"machine",machine,1,21,31-Dec-2018 14:54:19,31-Dec-2018 14:54:40
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.10,0,210094,3,0,1,"piece",piece,1,7,31-Dec-2018 14:54:41,31-Dec-2018 14:54:48
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.11,0,210097,3,0,1,"temperature",temperature,1,15,31-Dec-2018 14:54:48,31-Dec-2018 14:55:03
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.12,0,210100,3,0,1,"spoon",spoon,1,6,31-Dec-2018 14:55:03,31-Dec-2018 14:55:09
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.13,0,210103,3,0,1,"finally",finally,1,6,31-Dec-2018 14:55:09,31-Dec-2018 14:55:15
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.14,0,210106,3,0,1,"traditional",traditional,1,11,31-Dec-2018 14:55:16,31-Dec-2018 14:55:27
15,2,1184,33513,20736,0,evsj_2017tb_r_8au8.15,0,210109,3,0,1,"celebrate",celebrate,1,11,31-Dec-2018 14:55:27,31-Dec-2018 14:55:38
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.4,0,210153,1,0,2,"B",B,1,11,31-Dec-2018 14:55:59,31-Dec-2018 14:56:10
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.4,0,210156,1,0,3,"D",D,1,37,31-Dec-2018 14:56:10,31-Dec-2018 14:56:47
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.4,0,210155,3,0,3,"off|ff",on,0,7,31-Dec-2018 14:56:47,31-Dec-2018 14:56:54
42,2,1185,33527,18342,4,cen0904090102,0,186490,1,0,2,"B",A,0,35,31-Dec-2018 14:56:32,31-Dec-2018 14:57:07
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.2,0,210127,3,0,2,"is;filled;with",is;turn;on,0,18,31-Dec-2018 14:56:54,31-Dec-2018 14:57:12
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.2,0,210129,3,0,2,"filled|illed",finally,0,10,31-Dec-2018 14:57:12,31-Dec-2018 14:57:22
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.2,0,210126,3,0,2,"filled",fill,0,7,31-Dec-2018 14:57:22,31-Dec-2018 14:57:29
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.3,0,210140,3,0,2,"mixture|mix",mix,1,6,31-Dec-2018 14:57:29,31-Dec-2018 14:57:35
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.3,0,210147,3,0,3,"mixture|ixture|mix|ix",machine,0,12,31-Dec-2018 14:57:35,31-Dec-2018 14:57:47
42,2,1185,33527,18342,4,cen0904090102,0,313708,1,0,5,"A",B,0,40,31-Dec-2018 14:57:08,31-Dec-2018 14:57:48
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.3,0,210138,1,0,2,"C",C,1,10,31-Dec-2018 14:57:47,31-Dec-2018 14:57:57
15,2,1184,33513,20736,0,evyy_2017tb_r_8au8.1,0,210116,1,0,2,"A",B,0,6,31-Dec-2018 14:57:57,31-Dec-2018 14:58:03
42,2,1185,33527,18342,4,cen0904090102,0,295508,3,0,5,"writes;well",whtes;well,0,61,31-Dec-2018 14:57:49,31-Dec-2018 14:58:50
42,2,1185,33527,18342,4,cen0904090102,0,295507,3,0,5,"doesn't;close",closes;not,0,63,31-Dec-2018 14:58:51,31-Dec-2018 14:59:54
42,2,1185,33527,18342,4,cen0904090102,0,295509,3,0,8,"feels",feels,1,45,31-Dec-2018 14:59:55,31-Dec-2018 15:00:40
42,2,1185,33527,18342,4,cen0904090102,0,313710,3,0,8,"burns",burns,1,47,31-Dec-2018 15:00:41,31-Dec-2018 15:01:28
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227499,3,7,2,"good|ood",reat,0,75,31-Dec-2018 14:48:59,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227500,3,7,2,"dances|ances",ifficult,0,75,31-Dec-2018 14:50:14,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227501,3,7,2,"students|tudents",hool,0,75,31-Dec-2018 14:51:29,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227502,3,7,2,"well|ell",ell,1,75,31-Dec-2018 14:52:44,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227503,3,7,2,"think|hink",ake,0,75,31-Dec-2018 14:53:59,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227504,3,7,2,"enjoy|njoy",very,0,75,31-Dec-2018 14:55:14,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227505,3,7,2,"but|ut",ut,1,75,31-Dec-2018 14:56:29,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227506,3,7,2,"music|usic",ine,0,75,31-Dec-2018 14:57:44,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227507,3,7,2,"hands|ands",appy,0,75,31-Dec-2018 14:58:59,31-Dec-2018 15:01:29
47,1,1183,33497,19240,2,ebdh_2018qj_7_5.10,22434,227508,3,7,2,"says|ays",ee,0,75,31-Dec-2018 15:00:14,31-Dec-2018 15:01:29
42,2,1185,33527,18342,4,cen0904010105,0,295481,1,0,5,"C",B,0,22,31-Dec-2018 15:01:44,31-Dec-2018 15:02:06
42,2,1185,33527,18342,4,cen0904010105,0,295477,1,0,2,"B",A,0,28,31-Dec-2018 15:02:07,31-Dec-2018 15:02:35
42,2,1185,33527,18342,4,cen0904010105,0,295482,1,0,5,"D",B,0,14,31-Dec-2018 15:02:36,31-Dec-2018 15:02:50
42,2,1185,33527,18342,4,cen0904010105,0,295483,3,0,8,"are;used",doing;used,0,17,31-Dec-2018 15:02:51,31-Dec-2018 15:03:08
42,2,1185,33527,18342,4,cen0904010105,0,295485,3,0,8,"taken;of;by",take;care;of,0,122,31-Dec-2018 15:03:09,31-Dec-2018 15:05:11
42,2,1185,33527,18342,4,cen0904010105,0,295484,3,0,8,"is;made",be;made,0,97,31-Dec-2018 15:05:12,31-Dec-2018 15:06:49
42,2,1185,33527,18342,4,cen0904010101,0,295511,3,0,2,"is learned",is learned,1,87,31-Dec-2018 15:07:05,31-Dec-2018 15:08:32
50,2,1185,33535,20027,2,cen0905010103,0,316176,3,0,5,"to build",to build,1,207,05-Jan-2019 16:03:18,05-Jan-2019 16:06:45
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.4,0,247606,1,0,5,"B",A,0,6,15-Dec-2018 11:00:39,15-Dec-2018 11:00:45
28,2,877,22473,12130,0,ev_2018_xxcj_3AU2.4,0,244542,3,0,5,"-That is our sitting room.   -It is beautiful. sitting room,sitting room",NaN,-1,37,15-Dec-2018 11:00:09,15-Dec-2018 11:00:46
3,2,1184,33508,19867,2,cen2301010101,0,110081,1,0,2,"C",C,1,55,15-Dec-2018 10:59:56,15-Dec-2018 11:00:51
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.4,0,323851,1,0,5,"B",B,1,9,15-Dec-2018 11:00:45,15-Dec-2018 11:00:54
80,2,1184,33508,19867,2,cen0903030404,0,303030,3,0,5,"going;to;do",going;to;do,1,38,15-Dec-2018 11:00:21,15-Dec-2018 11:00:59
27,2,877,22473,12130,0,ev_2018_xxcj_3CRV.1,0,323164,3,0,8,"thirteen|hirteen",irhteen,0,32,15-Dec-2018 11:00:38,15-Dec-2018 11:01:10
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.4,0,323852,3,0,5,"football",football,1,19,15-Dec-2018 11:00:55,15-Dec-2018 11:01:14
78,2,1184,33508,19867,2,cen2301010101,0,322697,3,0,6,"that",whether,0,42,15-Dec-2018 11:00:33,15-Dec-2018 11:01:15
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.5,0,247610,1,0,5,"A",A,1,6,15-Dec-2018 11:01:15,15-Dec-2018 11:01:21
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.5,0,323856,1,0,5,"B",A,0,7,15-Dec-2018 11:01:22,15-Dec-2018 11:01:29
27,2,877,22473,12130,0,ev_2018_xxcj_3CRV.2,0,253888,3,0,8,"o;u",o;u,1,35,15-Dec-2018 11:01:12,15-Dec-2018 11:01:47
25,2,877,22473,12130,0,pb_2018_xxcj_3BU5,24143,259276,1,0,8,"A",A,1,21,15-Dec-2018 11:00:05,15-Dec-2018 11:01:50
25,2,877,22473,12130,0,pb_2018_xxcj_3BU5,24143,259277,1,0,8,"B",B,1,21,15-Dec-2018 11:00:26,15-Dec-2018 11:01:50
25,2,877,22473,12130,0,pb_2018_xxcj_3BU5,24143,259278,1,0,8,"A",B,0,21,15-Dec-2018 11:00:47,15-Dec-2018 11:01:50
25,2,877,22473,12130,0,pb_2018_xxcj_3BU5,24143,259279,1,0,8,"A",B,0,21,15-Dec-2018 11:01:08,15-Dec-2018 11:01:50
25,2,877,22473,12130,0,pb_2018_xxcj_3BU5,24143,259280,1,0,8,"A",A,1,21,15-Dec-2018 11:01:29,15-Dec-2018 11:01:50
73,2,877,22473,12130,0,ev_2018_xxcj_3CU3.5,0,323857,3,0,5,"piano",piano,1,23,15-Dec-2018 11:01:30,15-Dec-2018 11:01:53
77,2,1184,33508,19867,2,cen0903030404,0,303039,3,0,8,"isn't;going;to;be",isn't;to;having;on,0,386,15-Dec-2018 10:55:30,15-Dec-2018 11:01:56
27,2,877,22473,12130,0,ev_2018_xxcj_3CRV.2,0,323169,3,0,8,"fourteen|ourteen",ourteen,1,17,15-Dec-2018 11:01:48,15-Dec-2018 11:02:05
26,2,877,22473,12130,0,ev_2018_xxcj_3CRV.4,0,253896,3,0,8,"i;k",i;k,1,94,15-Dec-2018 11:00:36,15-Dec-2018 11:02:10
34,2,1184,33508,19867,2,cen0903030404,0,79528,3,0,3,"What are you going to do this weekend",what are you doing on this weekend,0,299,15-Dec-2018 10:57:13,15-Dec-2018 11:02:12
44,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196612,3,5,2,"keep away from",be kept away from,0,233,05-Jan-2019 16:04:30,05-Jan-2019 16:08:23
39,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196612,3,5,2,"keep away from",be kept away from,0,241,05-Jan-2019 16:04:23,05-Jan-2019 16:08:24
50,2,1185,33535,20027,2,cen0905010103,0,316180,3,0,8,"to go;to get",going;to getting,0,109,05-Jan-2019 16:06:46,05-Jan-2019 16:08:35
50,2,1185,33535,20027,2,cen0905010103,0,119947,1,0,2,"A",B,0,49,05-Jan-2019 16:08:36,05-Jan-2019 16:09:25
50,2,1185,33535,20027,2,cen2101010604,0,196914,1,0,2,"C",C,1,29,05-Jan-2019 16:09:26,05-Jan-2019 16:09:55
44,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196613,3,5,2,"sadness",sadness,1,118,05-Jan-2019 16:08:24,05-Jan-2019 16:10:22
39,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196613,3,5,2,"sadness",sadness,1,142,05-Jan-2019 16:08:25,05-Jan-2019 16:10:47
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180922,1,7,1,"B",B,1,2,09-Dec-2018 11:17:54,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180923,1,7,1,"C",B,0,2,09-Dec-2018 11:17:56,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180924,1,7,1,"A",B,0,2,09-Dec-2018 11:17:58,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180925,1,7,1,"D",A,0,2,09-Dec-2018 11:18:00,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180927,1,7,1,"B",D,0,2,09-Dec-2018 11:18:02,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180928,1,7,1,"C",B,0,2,09-Dec-2018 11:18:04,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180929,1,7,1,"D",B,0,2,09-Dec-2018 11:18:06,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180931,1,7,1,"C",B,0,2,09-Dec-2018 11:18:08,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180932,1,7,1,"A",D,0,2,09-Dec-2018 11:18:10,09-Dec-2018 11:18:14
55,1,1185,33534,19943,2,ec_2018qj_9_r_12,19908,180933,1,7,1,"B",C,0,2,09-Dec-2018 11:18:12,09-Dec-2018 11:18:14
39,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196615,1,5,2,"D",D,1,152,05-Jan-2019 16:10:48,05-Jan-2019 16:13:20
44,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196615,1,5,2,"D",D,1,185,05-Jan-2019 16:07:18,05-Jan-2019 16:13:28
44,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196615,1,5,2,"D",D,1,185,05-Jan-2019 16:10:23,05-Jan-2019 16:13:28
68,2,1184,33508,19867,2,cen2101010501,0,303044,3,0,2,"too;slowly;to",so;slowly;that,0,105,15-Dec-2018 11:00:41,15-Dec-2018 11:02:26
68,2,1184,33508,19867,2,cen2101010501,0,303043,1,0,2,"A",B,0,12,15-Dec-2018 11:02:27,15-Dec-2018 11:02:39
68,2,1184,33508,19867,2,cen2301010101,0,290344,1,0,5,"A",A,1,11,15-Dec-2018 11:02:40,15-Dec-2018 11:02:51
32,2,1184,33508,19867,2,cen2301010101,0,110081,1,0,2,"C",A,0,189,15-Dec-2018 10:59:49,15-Dec-2018 11:02:58
77,2,1184,33508,19867,2,cen0903030404,0,325114,3,0,5,"What;is",What;is,1,68,15-Dec-2018 11:01:57,15-Dec-2018 11:03:05
32,2,1184,33508,19867,2,cen2301010101,0,290335,1,0,2,"A",D,0,15,15-Dec-2018 11:02:59,15-Dec-2018 11:03:14
78,2,1184,33508,19867,2,cen0903030404,0,303030,3,0,5,"going;to;do",plan;to;do,0,122,15-Dec-2018 11:01:16,15-Dec-2018 11:03:18
32,2,1184,33508,19867,2,cen2301010101,0,290339,1,0,2,"B",C,0,16,15-Dec-2018 11:03:17,15-Dec-2018 11:03:32
78,2,1184,33508,19867,2,cen0903030404,0,303023,1,0,2,"C",C,1,15,15-Dec-2018 11:03:19,15-Dec-2018 11:03:34
3,2,1184,33508,19867,2,cen2301010101,0,110095,3,0,3,"that",that,1,164,15-Dec-2018 11:00:52,15-Dec-2018 11:03:36
78,2,1184,33508,19867,2,cen0903030404,0,79521,1,0,2,"B",B,1,9,15-Dec-2018 11:03:35,15-Dec-2018 11:03:44
3,2,1184,33508,19867,2,cen2301010101,0,97695,1,0,3,"A",A,1,8,15-Dec-2018 11:03:37,15-Dec-2018 11:03:45
32,2,1184,33508,19867,2,cen0903030404,0,303029,1,0,5,"C",C,1,14,15-Dec-2018 11:03:32,15-Dec-2018 11:03:46
3,2,1184,33508,19867,2,cen0903030404,0,303029,1,0,5,"C",C,1,19,15-Dec-2018 11:03:46,15-Dec-2018 11:04:05
3,2,1184,33508,19867,2,cen0903030404,0,325115,1,0,8,"A",A,1,22,15-Dec-2018 11:04:06,15-Dec-2018 11:04:28
74,2,1184,33516,20757,2,cen0901040301,0,314931,1,0,5,"B",A,0,18,05-Jan-2019 16:15:46,05-Jan-2019 16:16:04
74,2,1184,33516,20757,2,cen0901040301,0,303117,1,0,2,"B",B,1,23,05-Jan-2019 16:16:05,05-Jan-2019 16:16:28
82,2,1184,33516,20757,2,cen0901040301,0,314930,1,0,5,"D",C,0,38,05-Jan-2019 16:16:17,05-Jan-2019 16:16:55
3,2,1184,33508,19867,2,cen0903030404,0,303042,3,0,8,"going;to;fly",going;to;fly,1,34,15-Dec-2018 11:04:29,15-Dec-2018 11:05:03
68,2,1184,33508,19867,2,cen2301010101,0,110095,3,0,3,"that",don't,0,150,15-Dec-2018 11:02:52,15-Dec-2018 11:05:22
68,2,1184,33508,19867,2,cen2301010101,0,322698,1,0,6,"B",A,0,3,15-Dec-2018 11:05:23,15-Dec-2018 11:05:26
68,2,1184,33508,19867,2,cen0903030404,0,79521,1,0,2,"B",A,0,6,15-Dec-2018 11:05:27,15-Dec-2018 11:05:33
34,2,1184,33508,19867,2,cen0903030404,0,79519,3,0,2,"We aren't going to take a walk after dinner|We are not going to take a walk after dinner",we aren't going to take a walk after dinner,0,201,15-Dec-2018 11:02:13,15-Dec-2018 11:05:34
80,2,1184,33508,19867,2,cen0903030404,0,303039,3,0,8,"isn't;going;to;be",isn't;going;to;have,0,51,15-Dec-2018 11:05:35,15-Dec-2018 11:06:25
32,2,1184,33508,19867,2,cen0903030404,0,303038,3,0,8,"How;is;going;to",What;is;going;to,0,192,15-Dec-2018 11:03:47,15-Dec-2018 11:06:59
74,2,1184,33516,20757,2,cen0901040301,0,217685,3,0,2,"should;not;throw",should;not;throw,1,45,05-Jan-2019 16:16:29,05-Jan-2019 16:17:14
82,2,1184,33516,20757,2,cen0901040301,0,303117,1,0,2,"B",A,0,27,05-Jan-2019 16:16:58,05-Jan-2019 16:17:24
82,2,1184,33516,20757,2,cen0901040301,0,290465,1,0,2,"C",C,1,4,05-Jan-2019 16:17:24,05-Jan-2019 16:17:28
74,2,1184,33516,20757,2,cen0905010301,0,292765,1,0,5,"B",B,1,17,05-Jan-2019 16:17:15,05-Jan-2019 16:17:32
39,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196633,3,5,2,"Need;attend",Must;attend,0,276,05-Jan-2019 16:13:21,05-Jan-2019 16:17:57
82,2,1184,33516,20757,2,cen0905010301,0,88192,1,0,2,"D",A,0,30,05-Jan-2019 16:17:29,05-Jan-2019 16:17:59
82,2,1184,33516,20757,2,cen0905010301,0,296485,3,0,2,"what;to;buy",NaN,0,5,05-Jan-2019 16:18:00,05-Jan-2019 16:18:05
39,1,1185,33531,19306,2,etz_2017tb_ty_9_9.1,0,196634,3,5,2,"Do;watch;basketball;matches|games",NaN,0,24,05-Jan-2019 16:17:57,05-Jan-2019 16:18:21
82,2,1184,33516,20757,2,cen0905010301,0,292760,1,0,2,"D",B,0,29,05-Jan-2019 16:18:05,05-Jan-2019 16:18:34
82,2,1184,33516,20757,2,cen2302030102,0,217671,3,0,2,"drink",drink to,0,27,05-Jan-2019 16:18:35,05-Jan-2019 16:19:02
50,2,1185,33535,20027,2,cen2101010604,0,319638,3,0,8,"for;to",for;that,0,548,05-Jan-2019 16:09:56,05-Jan-2019 16:19:04
74,2,1184,33516,20757,2,cen0905010301,0,292768,3,0,8,"how;to;use",how;l;use,0,99,05-Jan-2019 16:17:33,05-Jan-2019 16:19:12
82,2,1184,33516,20757,2,cen2302030102,0,293974,3,0,2,"If",If,1,15,05-Jan-2019 16:19:03,05-Jan-2019 16:19:18
58,1,1184,33498,16738,2,cen0305010605,0,314895,3,0,5,"nothing;wrong",no;problem,0,41,09-Dec-2018 11:24:10,09-Dec-2018 11:24:51
58,1,1184,33498,16738,2,cen0305010605,0,290109,1,0,2,"A",A,1,42,09-Dec-2018 11:24:52,09-Dec-2018 11:25:34
58,1,1184,33498,16738,2,cen0305010605,0,290121,1,0,5,"D",D,1,36,09-Dec-2018 11:25:34,09-Dec-2018 11:26:10
74,2,1184,33516,20757,2,cen0905010301,0,324037,1,0,6,"B",B,1,16,05-Jan-2019 16:19:13,05-Jan-2019 16:19:29
82,2,1184,33516,20757,2,cen2302030102,0,185272,1,0,2,"D",C,0,20,05-Jan-2019 16:19:19,05-Jan-2019 16:19:39
74,2,1184,33516,20757,2,cen2302030102,0,185272,1,0,2,"D",D,1,16,05-Jan-2019 16:19:30,05-Jan-2019 16:19:46
82,2,1184,33516,20757,4,cen0901040301,0,290464,1,0,2,"B",B,1,7,05-Jan-2019 16:19:48,05-Jan-2019 16:19:55
50,2,1185,33535,20027,2,cen2101010604,0,196913,1,0,2,"B",A,0,55,05-Jan-2019 16:19:05,05-Jan-2019 16:20:00
82,2,1184,33516,20757,4,cen0901040301,0,314931,1,0,5,"B",B,1,7,05-Jan-2019 16:19:33,05-Jan-2019 16:20:03
